Table_Name,Num_Columns,Num_PKs,Table_Type,Num_Numeric,Num_Text,Num_Date,Pct_Numeric,Pct_Text,Pct_Date,PK_Ratio,Has_Code_Prefix,Has_Measure_Prefix,Num_Key_Like,Num_Measure_Like
RDWH_PARM_TYPE_PRET_CEGC,4,2,0,0,3,1,0.0,0.75,0.25,0.5,0,0,2,0
RDWH_PARM_TYPL_OBJT_OPRT_FINN,13,4,0,1,12,0,0.07692307692307693,0.9230769230769231,0.0,0.3076923076923077,0,0,13,0
RDWH_PHAS_SECF,7,2,0,0,7,0,0.0,1.0,0.0,0.2857142857142857,0,0,7,0
RDWH_REGL_JEU_ALIS,52,10,0,8,41,3,0.15384615384615385,0.7884615384615384,0.057692307692307696,0.19230769230769232,0,0,31,6
RDWH_REJT_FICB,26,9,1,0,21,5,0.0,0.8076923076923077,0.19230769230769232,0.34615384615384615,0,0,21,0
RDWH_SOUR_DPE,2,1,0,0,2,0,0.0,1.0,0.0,0.5,0,0,2,0
RDWH_STCK_CONS_RGPD_OPTN,15,3,1,2,11,2,0.13333333333333333,0.7333333333333333,0.13333333333333333,0.2,0,0,12,0
RDWH_TYPE_ASSR,4,1,0,0,4,0,0.0,1.0,0.0,0.25,0,0,4,0
RDWH_TYPE_ASST_ACCS,3,1,0,0,3,0,0.0,1.0,0.0,0.3333333333333333,0,0,3,0
RDWH_TYPE_CLSS_IFRS,7,2,0,1,6,0,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0,0,6,0
RECL_AQRL,31,5,1,6,19,6,0.1935483870967742,0.6129032258064516,0.1935483870967742,0.16129032258064516,0,0,19,1
REFR_TX_CEL,5,0,0,2,1,2,0.4,0.2,0.4,0.0,0,0,2,1
REJT_ALLER_BDF_INFE_SEUI,11,8,1,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.7272727272727273,0,0,7,1
REJT_ALLER_BDF_SUPE_SEUI,11,8,1,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.7272727272727273,0,0,7,1
REJT_RETR_BDF,11,8,1,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.7272727272727273,0,0,7,1
REMS_TOC,5,4,0,1,4,0,0.2,0.8,0.0,0.8,0,0,3,0
REPR_MENS_LAF,27,4,1,20,7,0,0.7407407407407407,0.25925925925925924,0.0,0.14814814814814814,0,0,6,3
RGPD_SUPP_PRSP,6,4,1,1,3,2,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0,0,3,0
RPA_REFR_PRDT,8,2,0,1,7,0,0.125,0.875,0.0,0.25,0,0,6,0
SCHM_COMPT_TARF,11,3,0,1,7,3,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.2727272727272727,0,0,7,0
SERV_GRTT,11,5,0,1,7,3,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.45454545454545453,0,0,7,0
SLR,29,5,1,16,10,3,0.5517241379310345,0.3448275862068966,0.10344827586206896,0.1724137931034483,0,0,9,10
SOUS_CLSS_EVT,4,2,0,2,2,0,0.5,0.5,0.0,0.5,0,0,3,0
STCK_CHFF_AFFR_SADS,18,2,1,10,4,4,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,0,6,5
TA_ACCS,20,12,1,8,9,3,0.4,0.45,0.15,0.6,0,0,13,2
TA_ACCS_FRCT_PARN,21,12,1,8,9,4,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.5714285714285714,0,0,13,2
TELEC,19,5,1,3,13,3,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.2631578947368421,0,0,13,0
TIER_BILN_BNLX,17,7,1,4,9,4,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.4117647058823529,0,0,8,2
TIER_BNLX,161,4,1,31,110,20,0.19254658385093168,0.6832298136645962,0.12422360248447205,0.024844720496894408,0,0,112,24
TIER_INDC_CLNT_BNLX,16,5,1,4,9,3,0.25,0.5625,0.1875,0.3125,0,0,8,0
TIER_SEGM_MARC_BNLX,7,5,1,0,6,1,0.0,0.8571428571428571,0.14285714285714285,0.7142857142857143,0,0,5,0
TITR_ALEA_FRCT,29,5,1,12,10,7,0.41379310344827586,0.3448275862068966,0.2413793103448276,0.1724137931034483,0,0,9,10
TITR_APPL_FOND_FRCT,24,7,1,5,13,6,0.20833333333333334,0.5416666666666666,0.25,0.2916666666666667,0,0,14,1
TITR_CADR_FINN,33,4,0,6,22,5,0.18181818181818182,0.6666666666666666,0.15151515151515152,0.12121212121212122,0,0,22,4
TITR_CRE_CPTE_CHRG,18,6,1,4,9,5,0.2222222222222222,0.5,0.2777777777777778,0.3333333333333333,0,0,10,1
TITR_CRE_CPTE_ENCR,47,6,1,32,10,5,0.6808510638297872,0.2127659574468085,0.10638297872340426,0.1276595744680851,0,0,11,29
TITR_CRE_CPTE_ENGG,22,6,1,7,10,5,0.3181818181818182,0.45454545454545453,0.22727272727272727,0.2727272727272727,0,0,11,4
TITR_CRE_CPTE_PRDT,19,6,1,4,10,5,0.21052631578947367,0.5263157894736842,0.2631578947368421,0.3157894736842105,0,0,11,2
TITR_CRE_CPTE_TIER,19,6,1,4,10,5,0.21052631578947367,0.5263157894736842,0.2631578947368421,0.3157894736842105,0,0,11,1
TITR_CRE_CRDT,47,8,1,12,26,9,0.2553191489361702,0.5531914893617021,0.19148936170212766,0.1702127659574468,0,0,27,3
TITR_ECHN_FRCT,27,10,1,12,11,4,0.4444444444444444,0.4074074074074074,0.14814814814814814,0.37037037037037035,0,0,13,7
TITR_ENCR_FRCT,30,6,1,17,10,3,0.5666666666666667,0.3333333333333333,0.1,0.2,0,0,8,13
TITR_FLUX_FINN_IMPY_FRCT,20,6,1,5,11,4,0.25,0.55,0.2,0.3,0,1,11,2
TITR_FRCT_TRTR,73,5,1,34,29,10,0.4657534246575342,0.3972602739726027,0.136986301369863,0.0684931506849315,0,0,29,27
TITR_IMPY_FRCT,29,6,1,12,12,5,0.41379310344827586,0.41379310344827586,0.1724137931034483,0.20689655172413793,0,0,13,8
TITR_OPRT_CESS,24,4,1,2,17,5,0.08333333333333333,0.7083333333333334,0.20833333333333334,0.16666666666666666,0,0,15,1
TITR_RELT_PARN_CAIS,7,3,0,0,7,0,0.0,1.0,0.0,0.42857142857142855,0,0,6,0
TITR_REVR_FRCT,29,14,1,10,13,6,0.3448275862068966,0.4482758620689655,0.20689655172413793,0.4827586206896552,0,0,16,4
TITR_SERV_REPT,16,6,1,9,5,2,0.5625,0.3125,0.125,0.375,0,0,4,9
TITR_SERV_REPT_SUIV_TRT,14,5,1,4,8,2,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.35714285714285715,0,0,7,2
TRT_DOCM,44,10,1,10,34,0,0.22727272727272727,0.7727272727272727,0.0,0.22727272727272727,0,0,34,0
TYPE_ECHR,5,2,0,0,3,2,0.0,0.6,0.4,0.4,1,0,4,0
TYPE_OPRT_TELEC,3,2,0,0,3,0,0.0,1.0,0.0,0.6666666666666666,1,0,2,0
TYPE_PRST_COMUT,13,4,0,1,11,1,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.3076923076923077,1,0,10,1
TYPE_PRST_ETAB,15,5,0,0,12,3,0.0,0.8,0.2,0.3333333333333333,1,0,10,0
TYPE_PRST_MARC,10,5,0,0,9,1,0.0,0.9,0.1,0.5,1,0,7,0
TYPL_ALRT_LAF,3,3,0,0,3,0,0.0,1.0,0.0,1.0,0,0,2,0
VENT_COMPT_TARF,13,4,0,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.3076923076923077,0,0,7,0
